Date,Open,High,Low,Close,Adj Close,Volume,Symbol,Year,Month,Day,SMA_3,Prev_Close,Daily_Return,High_Low_Spread
2024-04-25,394.029999,399.890015,388.029999,399.040009,398.321533,40586500,MSFT,2024,4,25,405.223338,409.059998,-2.44951573094175,11.86001600000003
2024-04-26,412.170013,413.0,405.76001,406.320007,405.58844,29694700,MSFT,2024,4,26,404.8066713333333,399.040009,1.8243779660700583,7.2399899999999775
2024-04-29,405.25,406.320007,399.190002,402.25,401.525757,19582100,MSFT,2024,4,29,402.536672,406.320007,-1.001675263310373,7.130004999999983
2024-04-30,401.48999,402.160004,389.170013,389.329987,388.628998,28781400,MSFT,2024,4,30,399.299998,402.25,-3.2119361093847068,12.989991000000032
2024-05-01,392.609985,401.720001,390.309998,394.940002,394.228912,23562500,MSFT,2024,5,1,395.50666300000006,389.329987,1.440940895210308,11.410003000000017
2024-05-02,397.660004,399.929993,394.649994,397.839996,397.123688,17709400,MSFT,2024,5,2,394.0366616666667,394.940002,0.7342872297853467,5.279999000000032
2024-05-03,402.279999,407.149994,401.859985,406.660004,405.927826,17446700,MSFT,2024,5,3,399.813334,397.839996,2.216973680041971,5.290008999999998
2024-05-06,408.76001,413.929993,406.369995,413.540009,412.795441,16996600,MSFT,2024,5,6,406.01333633333337,406.660004,1.6918322265102772,7.559998000000007
2024-05-07,414.660004,414.670013,409.089996,409.339996,408.602997,20018200,MSFT,2024,5,7,409.8466696666667,413.540009,-1.0156243431333902,5.580016999999998
2024-05-08,408.170013,412.230011,406.709991,410.540009,409.800842,11792300,MSFT,2024,5,8,411.1400046666667,409.339996,0.29315801332054847,5.520019999999988
2024-05-09,410.570007,412.720001,409.100006,412.320007,411.577637,14689700,MSFT,2024,5,9,410.73333733333334,410.540009,0.4335747944118104,3.619995000000017
2024-05-10,412.940002,415.380005,411.799988,414.73999,413.993256,13402300,MSFT,2024,5,10,412.5333353333333,412.320007,0.5869186454490921,3.580016999999998
2024-05-13,418.01001,418.350006,410.820007,413.720001,412.975098,15440200,MSFT,2024,5,13,413.59333266666664,414.73999,-0.24593456734180683,7.529999000000032
2024-05-14,412.019989,417.48999,411.549988,416.559998,415.809998,15109300,MSFT,2024,5,14,415.00666299999995,413.720001,0.6864538801932331,5.940001999999993
2024-05-15,417.899994,423.809998,417.269989,423.079987,423.079987,22239500,MSFT,2024,5,15,417.78666200000004,416.559998,1.5651980582158564,6.540008999999998
2024-05-16,421.799988,425.420013,420.350006,420.98999,420.98999,17530100,MSFT,2024,5,16,420.20999166666667,423.079987,-0.4939957133921438,5.0700069999999755
2024-05-17,422.540009,422.920013,418.029999,420.209991,420.209991,15352200,MSFT,2024,5,17,421.42665600000004,420.98999,-0.1852773269027074,4.890014000000008
2024-05-20,420.209991,426.769989,419.98999,425.339996,425.339996,16272100,MSFT,2024,5,20,422.1799923333333,420.209991,1.220819378375985,6.779999000000032
2024-05-21,426.829987,432.970001,424.850006,429.040009,429.040009,21453300,MSFT,2024,5,21,424.86333199999996,425.339996,0.8698953859961038,8.119995000000017
2024-05-22,430.089996,432.410004,427.130005,430.519989,430.519989,18073700,MSFT,2024,5,22,428.29999799999996,429.040009,0.3449515124357579,5.279999000000032
2024-05-23,432.970001,433.600006,425.420013,427.0,427.0,17211700,MSFT,2024,5,23,428.85333266666663,430.519989,-0.8176133721865373,8.179993000000024
2024-05-24,427.190002,431.059998,424.410004,430.160004,430.160004,11845800,MSFT,2024,5,24,429.2266643333333,427.0,0.7400477751756476,6.649993999999992
2024-05-28,429.630005,430.820007,426.600006,430.320007,430.320007,15718000,MSFT,2024,5,28,429.1600036666667,430.160004,0.03719615922264139,4.220000999999968
2024-05-29,425.690002,430.940002,425.690002,429.170013,429.170013,15517100,MSFT,2024,5,29,429.88334133333336,430.320007,-0.26724158330848713,5.25
2024-05-30,424.299988,424.299988,414.23999,414.670013,414.670013,28424800,MSFT,2024,5,30,424.72001099999994,429.170013,-3.378614432691037,10.059998000000007
2024-05-31,416.75,416.75,404.51001,415.130005,415.130005,47995300,MSFT,2024,5,31,419.65667699999995,414.670013,0.11092965142864086,12.239989999999977
2024-06-03,415.529999,416.429993,408.920013,413.519989,413.519989,17484700,MSFT,2024,6,3,414.44000233333327,415.130005,-0.3878341677566702,7.509980000000041
2024-06-04,412.429993,416.440002,409.679993,416.070007,416.070007,14348900,MSFT,2024,6,4,414.90666699999997,413.519989,0.6166613628924152,6.760008999999968
2024-06-05,417.809998,424.079987,416.299988,424.01001,424.01001,16988000,MSFT,2024,6,5,417.8666686666666,416.070007,1.9083334213994538,7.779999000000032
2024-06-06,424.01001,425.309998,420.579987,424.519989,424.519989,14861300,MSFT,2024,6,6,421.53333533333335,424.01001,0.12027522652118214,4.73001099999999
2024-06-07,426.200012,426.279999,423.0,423.850006,423.850006,13621700,MSFT,2024,6,7,424.1266683333333,424.519989,-0.15782130815046308,3.2799989999999752
2024-06-10,424.700012,428.079987,423.890015,427.869995,427.869995,14003000,MSFT,2024,6,10,425.41333000000003,423.850006,0.9484461349754021,4.189972000000012
2024-06-11,425.480011,432.820007,425.25,432.679993,432.679993,14551100,MSFT,2024,6,11,428.1333313333334,427.869995,1.1241727758918938,7.5700069999999755
2024-06-12,435.320007,443.399994,433.25,441.059998,441.059998,22366200,MSFT,2024,6,12,433.8699953333333,432.679993,1.9367673882716325,10.149993999999992
2024-06-13,440.850006,443.390015,439.369995,441.579987,441.579987,15960600,MSFT,2024,6,13,438.4399926666667,441.059998,0.11789529822652599,4.020019999999988
2024-06-14,438.279999,443.140015,436.720001,442.570007,442.570007,13582000,MSFT,2024,6,14,441.736664,441.579987,0.2241994721558698,6.420013999999981
2024-06-17,442.589996,450.940002,440.720001,448.369995,448.369995,20790000,MSFT,2024,6,17,444.17332966666663,442.570007,1.3105244160840845,10.220000999999968
2024-06-18,449.709991,450.140015,444.890015,446.339996,446.339996,17112500,MSFT,2024,6,18,445.7599993333333,448.369995,-0.4527508581389421,5.25
2024-06-20,446.299988,446.529999,441.269989,445.700012,445.700012,19877400,MSFT,2024,6,20,446.80333433333334,446.339996,-0.1433848648419063,5.260009999999966
2024-06-21,447.380005,450.579987,446.51001,449.779999,449.779999,34486200,MSFT,2024,6,21,447.2733356666666,445.700012,0.9154110141688666,4.069976999999994
2024-06-24,449.799988,452.75,446.410004,447.670013,447.670013,15913700,MSFT,2024,6,24,447.7166746666667,449.779999,-0.4691151239919835,6.339995999999985
2024-06-25,448.25,451.420013,446.75,450.950012,450.950012,16747500,MSFT,2024,6,25,449.4666746666667,447.670013,0.7326823116919453,4.670012999999983
2024-06-26,449.0,453.600006,448.190002,452.160004,452.160004,16507000,MSFT,2024,6,26,450.2600096666667,450.950012,0.26832064925191745,5.410004000000015
2024-06-27,452.179993,456.170013,451.769989,452.850006,452.850006,14806300,MSFT,2024,6,27,451.98667400000005,452.160004,0.15260129022822477,4.4000239999999735
2024-06-28,453.070007,455.380005,446.410004,446.950012,446.950012,28362300,MSFT,2024,6,28,450.6533406666667,452.850006,-1.3028583243521017,8.970000999999968
2024-07-01,448.660004,457.369995,445.660004,456.730011,456.730011,17662800,MSFT,2024,7,1,452.1766763333333,446.950012,2.188163941698244,11.709991000000002
2023-12-01,233.139999,240.190002,231.899994,238.830002,238.830002,121173500,TSLA,2023,12,1,238.830002,,,8.290008
2023-12-04,235.75,239.369995,233.289993,235.580002,235.580002,104099800,TSLA,2023,12,4,237.205002,238.830002,-1.3608005580471418,6.080001999999979
2023-12-05,233.869995,246.660004,233.699997,238.720001,238.720001,137971100,TSLA,2023,12,5,237.71000166666667,235.580002,1.3328801143316014,12.96000699999999
2023-12-06,242.919998,246.570007,239.169998,239.369995,239.369995,126436200,TSLA,2023,12,6,237.88999933333332,238.720001,0.2722830082427791,7.400009000000011
2023-12-07,241.550003,244.080002,236.979996,242.639999,242.639999,107142300,TSLA,2023,12,7,240.24333166666665,239.369995,1.366087675274422,7.100006000000008
2023-12-08,240.270004,245.270004,239.270004,243.839996,243.839996,102980100,TSLA,2023,12,8,241.9499966666667,242.639999,0.4945586073794967,6.0
2023-12-11,242.740005,243.440002,237.449997,239.740005,239.740005,97913900,TSLA,2023,12,11,242.07333333333335,243.839996,-1.681426782831811,5.9900049999999965
2023-12-12,238.550003,238.990005,233.869995,237.009995,237.009995,95328300,TSLA,2023,12,12,240.19666533333336,239.740005,-1.138737775533121,5.120010000000008
2023-12-13,234.190002,240.300003,228.199997,239.289993,239.289993,146286300,TSLA,2023,12,13,238.67999766666665,237.009995,0.9619839028307672,12.100006000000008
2023-12-14,241.220001,253.880005,240.789993,251.050003,251.050003,160829200,TSLA,2023,12,14,242.44999700000002,239.289993,4.914543166876182,13.090012000000002
2023-12-15,251.210007,254.130005,248.300003,253.5,253.5,135720800,TSLA,2023,12,15,247.94666533333336,251.050003,0.9759000082545294,5.8300020000000075
2023-12-18,253.779999,258.73999,251.360001,252.080002,252.080002,116416500,TSLA,2023,12,18,252.21000166666667,253.5,-0.5601570019723836,7.379988999999966
2023-12-19,253.479996,258.339996,253.009995,257.220001,257.220001,106737400,TSLA,2023,12,19,254.26666766666668,252.080002,2.0390348140349577,5.330000999999982
2023-12-20,256.410004,259.839996,247.0,247.139999,247.139999,125097000,TSLA,2023,12,20,252.14666733333334,257.220001,-3.9188251150034152,12.839995999999985
2023-12-21,251.899994,254.800003,248.550003,254.5,254.5,109594200,TSLA,2023,12,21,252.95333333333335,247.139999,2.9780695273046476,6.25
2023-12-22,256.76001,258.220001,251.369995,252.539993,252.539993,93249800,TSLA,2023,12,22,251.39333066666666,254.5,-0.7701402750491121,6.850006000000036
2023-12-26,254.490005,257.970001,252.910004,256.609985,256.609985,86892400,TSLA,2023,12,26,254.54999266666664,252.539993,1.6116227579051152,5.059997000000038
2023-12-27,258.350006,263.339996,257.519989,261.440002,261.440002,106494400,TSLA,2023,12,27,256.86332666666664,256.609985,1.8822404747812125,5.8200069999999755
2023-12-28,263.660004,265.130005,252.710007,253.179993,253.179993,113619900,TSLA,2023,12,28,257.07666,261.440002,-3.1594281429052304,12.419997999999993
2023-12-29,255.100006,255.190002,247.429993,248.479996,248.479996,100615300,TSLA,2023,12,29,254.36666366666668,253.179993,-1.8563856268058259,7.760008999999997
2024-01-02,250.080002,251.25,244.410004,248.419998,248.419998,104654200,TSLA,2024,1,2,250.02666233333332,248.479996,-0.024146008115682408,6.8399960000000135
2024-01-03,244.979996,245.679993,236.320007,238.449997,238.449997,121082600,TSLA,2024,1,3,245.11666366666668,248.419998,-4.013364898263946,9.359985999999992
2024-01-04,239.25,242.699997,237.729996,237.929993,237.929993,102629300,TSLA,2024,1,4,241.599996,238.449997,-0.21807674839266203,4.970000999999996
2024-01-05,236.860001,240.119995,234.899994,237.490005,237.490005,92379400,TSLA,2024,1,5,237.95666500000002,237.929993,-0.1849233022084776,5.220000999999996
2024-01-08,236.139999,241.25,235.300003,240.449997,240.449997,85166600,TSLA,2024,1,8,238.62333166666667,237.490005,1.2463648733343535,5.949996999999996
2024-01-09,238.110001,238.960007,232.039993,234.960007,234.960007,96705700,TSLA,2024,1,9,237.63333633333332,240.449997,-2.283214834059659,6.920013999999981
2024-01-10,235.100006,235.5,231.289993,233.940002,233.940002,91628500,TSLA,2024,1,10,236.45000199999996,234.960007,-0.4341185604407978,4.21000699999999
2024-01-11,230.570007,230.929993,225.369995,227.220001,227.220001,105873600,TSLA,2024,1,11,232.04000333333332,233.940002,-2.872531821214568,5.559998000000007
2024-01-12,220.080002,225.339996,217.149994,218.889999,218.889999,122889000,TSLA,2024,1,12,226.68333399999997,227.220001,-3.6660513877913448,8.190002000000021
2024-01-16,215.100006,223.490005,212.179993,219.910004,219.910004,115355000,TSLA,2024,1,16,222.006668,218.889999,0.4659897686782838,11.310012
2024-01-17,214.860001,215.669998,212.009995,215.550003,215.550003,103164400,TSLA,2024,1,17,218.11666866666664,219.910004,-1.9826296760923994,3.660002999999989
2024-01-18,216.880005,217.449997,208.740005,211.880005,211.880005,108595400,TSLA,2024,1,18,215.780004,215.550003,-1.7026202500215193,8.709992
2024-01-19,209.990005,213.190002,207.559998,212.190002,212.190002,102095800,TSLA,2024,1,19,213.20667000000003,211.880005,0.14630781229214215,5.630003999999985
2024-01-22,212.259995,217.800003,206.270004,208.800003,208.800003,117952500,TSLA,2024,1,22,210.95667000000003,212.190002,-1.597624283918895,11.529999000000004
2024-01-23,211.300003,215.649994,207.75,209.139999,209.139999,106605900,TSLA,2024,1,23,210.04333466666665,208.800003,0.16283333099376684,7.899993999999992
2024-01-24,211.880005,212.729996,206.770004,207.830002,207.830002,123369900,TSLA,2024,1,24,208.59000133333333,209.139999,-0.6263732457988496,5.959992
2024-01-25,189.699997,193.0,180.059998,182.630005,182.630005,198076800,TSLA,2024,1,25,199.86666866666667,207.830002,-12.125293151852059,12.940001999999993
2024-01-26,185.5,186.779999,182.100006,183.25,183.25,107343200,TSLA,2024,1,26,191.236669,182.630005,0.3394814559633773,4.679992999999996
2024-01-29,185.630005,191.479996,183.669998,190.929993,190.929993,125013100,TSLA,2024,1,29,185.60333266666666,183.25,4.190992087312413,7.809998000000007
2024-01-30,195.330002,196.360001,190.610001,191.589996,191.589996,109982300,TSLA,2024,1,30,188.58999633333335,190.929993,0.3456780098452198,5.75
2024-01-31,187.0,193.970001,185.850006,187.289993,187.289993,103221400,TSLA,2024,1,31,189.93666066666665,191.589996,-2.244377623975734,8.119994999999989
2024-02-01,188.5,189.880005,184.279999,188.860001,188.860001,91843300,TSLA,2024,2,1,189.24666333333334,187.289993,0.8382765009767507,5.600006000000008
2024-02-02,185.039993,188.690002,182.0,187.910004,187.910004,110505100,TSLA,2024,2,2,188.01999933333332,188.860001,-0.5030165175102507,6.690001999999993
2024-02-05,184.259995,184.679993,175.009995,181.059998,181.059998,134294400,TSLA,2024,2,5,185.94333433333335,187.910004,-3.6453652568705066,9.669997999999993
2024-02-06,177.210007,186.490005,177.110001,185.100006,185.100006,122676000,TSLA,2024,2,6,184.6900026666667,181.059998,2.2313089830035238,9.380003999999985
2024-02-07,188.179993,189.789993,182.679993,187.580002,187.580002,111535200,TSLA,2024,2,7,184.580002,185.100006,1.33981411108112,7.110000000000014
2024-02-08,189.0,191.619995,185.580002,189.559998,189.559998,83034000,TSLA,2024,2,8,187.41333533333332,187.580002,1.0555474884790756,6.039992999999981
2024-02-09,190.179993,194.119995,189.479996,193.570007,193.570007,84476300,TSLA,2024,2,9,190.236669,189.559998,2.115429965345324,4.639998999999989
2024-02-12,192.110001,194.729996,187.279999,188.130005,188.130005,95498600,TSLA,2024,2,12,190.4200033333333,193.570007,-2.810353775520601,7.449996999999996
2024-02-13,183.990005,187.259995,182.110001,184.020004,184.020004,86759500,TSLA,2024,2,13,188.57333866666667,188.130005,-2.1846600174172166,5.149993999999992
2024-02-14,185.300003,188.889999,183.350006,188.710007,188.710007,81203000,TSLA,2024,2,14,186.95333866666667,184.020004,2.5486375926825815,5.539992999999981
2024-02-15,189.160004,200.880005,188.860001,200.449997,200.449997,120831800,TSLA,2024,2,15,191.0600026666667,188.710007,6.221180416786274,12.020004
2024-02-16,202.059998,203.169998,197.399994,199.949997,199.949997,111173600,TSLA,2024,2,16,196.37000033333334,200.449997,-0.24943876651691843,5.770004
2024-02-20,196.130005,198.600006,189.130005,193.759995,193.759995,104545800,TSLA,2024,2,20,198.05332966666666,199.949997,-3.0957749901841676,9.470000999999996
2024-02-21,193.360001,199.440002,191.949997,194.770004,194.770004,103844000,TSLA,2024,2,21,196.15999866666667,193.759995,0.5212680770351984,7.4900049999999965
2024-02-22,194.0,198.320007,191.360001,197.410004,197.410004,92739500,TSLA,2024,2,22,195.3133343333333,194.770004,1.355444855872153,6.960005999999993
2024-02-23,195.309998,197.570007,191.5,191.970001,191.970001,78841900,TSLA,2024,2,23,194.71666966666666,197.410004,-2.7556875992971412,6.070007000000004
2024-02-26,192.289993,201.779999,192.0,199.399994,199.399994,111747100,TSLA,2024,2,26,196.25999966666666,191.970001,3.8703927495421517,9.779999000000004
2024-02-27,204.039993,205.600006,198.259995,199.729996,199.729996,108645400,TSLA,2024,2,27,197.03333033333334,199.399994,0.16549749745730058,7.340011000000004
2024-02-28,200.419998,205.300003,198.440002,202.039993,202.039993,99806200,TSLA,2024,2,28,200.38999433333333,199.729996,1.156559878967809,6.860001000000011
2024-02-29,204.179993,205.279999,198.449997,201.880005,201.880005,85907000,TSLA,2024,2,29,201.21666466666667,202.039993,-0.07918630248616097,6.8300020000000075
2024-03-01,200.520004,204.520004,198.5,202.639999,202.639999,82099200,TSLA,2024,3,1,202.1866656666667,201.880005,0.3764582827308616,6.020004
2024-03-04,198.729996,199.75,186.720001,188.139999,188.139999,134334900,TSLA,2024,3,4,197.5533343333333,202.639999,-7.155546817782998,13.029999000000004
2024-03-05,183.050003,184.589996,177.570007,180.740005,180.740005,119660800,TSLA,2024,3,5,190.50666766666666,188.139999,-3.9332380351506186,7.01998900000001
2024-03-06,179.990005,181.580002,173.699997,176.539993,176.539993,107920900,TSLA,2024,3,6,181.80666566666665,180.740005,-2.323786590577989,7.880005000000011
2024-03-07,174.350006,180.039993,173.699997,178.649994,178.649994,102129000,TSLA,2024,3,7,178.64333066666666,176.539993,1.1951971698560013,6.3399960000000135
2024-03-08,181.5,182.729996,174.699997,175.339996,175.339996,85315300,TSLA,2024,3,8,176.84332766666668,178.649994,-1.8527837174178572,8.029999000000004
2024-03-11,175.449997,182.869995,174.800003,177.770004,177.770004,85391500,TSLA,2024,3,11,177.25333133333334,175.339996,1.3858834581015882,8.069991999999985
2024-03-12,177.770004,179.429993,172.410004,177.539993,177.539993,87391700,TSLA,2024,3,12,176.883331,177.770004,-0.12938684526327085,7.01998900000001
2024-03-13,173.050003,176.050003,169.149994,169.479996,169.479996,106524500,TSLA,2024,3,13,174.92999766666665,177.539993,-4.53982050117576,6.900009000000011
2024-03-14,167.770004,171.169998,160.509995,162.5,162.5,126325700,TSLA,2024,3,14,169.83999633333335,169.479996,-4.118477793686046,10.660002999999989
2024-03-15,163.160004,165.179993,160.759995,163.570007,163.570007,96971900,TSLA,2024,3,15,165.18333433333336,162.5,0.6584658461538485,4.4199979999999925
2024-03-18,170.020004,174.720001,165.899994,173.800003,173.800003,108214400,TSLA,2024,3,18,166.6233366666667,163.570007,6.254200380391254,8.820007000000004
2024-03-19,172.360001,172.820007,167.419998,171.320007,171.320007,77271400,TSLA,2024,3,19,169.563339,173.800003,-1.4269251767504285,5.400009000000011
2024-03-20,173.0,176.25,170.820007,175.660004,175.660004,83846700,TSLA,2024,3,20,173.593338,171.320007,2.533269217062303,5.429992999999996
2024-03-21,176.389999,178.179993,171.800003,172.820007,172.820007,73178000,TSLA,2024,3,21,173.26667266666666,175.660004,-1.6167579046622262,6.379989999999992
2024-03-22,166.690002,171.199997,166.300003,170.830002,170.830002,75454700,TSLA,2024,3,22,173.10333766666668,172.820007,-1.1514899429439305,4.899993999999992
2024-03-25,168.759995,175.240005,168.729996,172.630005,172.630005,74228600,TSLA,2024,3,25,172.09333800000002,170.830002,1.053680839973299,6.510008999999997
2024-03-26,178.580002,184.25,177.380005,177.669998,177.669998,113186200,TSLA,2024,3,26,173.71000166666667,172.630005,2.9195347587460136,6.869994999999989
2024-03-27,181.410004,181.910004,176.0,179.830002,179.830002,81804000,TSLA,2024,3,27,176.71000166666667,177.669998,1.2157393056311145,5.9100039999999865
2024-03-28,177.449997,179.570007,175.300003,175.789993,175.789993,77654800,TSLA,2024,3,28,177.763331,179.830002,-2.2465711811536306,4.270004
2024-04-01,176.169998,176.75,170.210007,175.220001,175.220001,81562100,TSLA,2024,4,1,176.94666533333336,175.789993,-0.32424598822301187,6.53999300000001
2024-04-02,164.75,167.690002,163.429993,166.630005,166.630005,116650600,TSLA,2024,4,2,172.54666633333332,175.220001,-4.902406090044472,4.260008999999997
2024-04-03,164.020004,168.820007,163.279999,168.380005,168.380005,82950100,TSLA,2024,4,3,170.07667033333334,166.630005,1.0502310193173192,5.540008
2024-04-04,170.070007,177.190002,168.009995,171.110001,171.110001,123162000,TSLA,2024,4,4,168.70667033333334,168.380005,1.6213302761215618,9.18000699999999
2024-04-05,169.080002,170.860001,160.509995,164.899994,164.899994,141250700,TSLA,2024,4,5,168.13,171.110001,-3.62924841546814,10.350006000000008
2024-04-08,169.339996,174.5,167.789993,172.979996,172.979996,104423300,TSLA,2024,4,8,169.66333033333333,164.899994,4.899940748330171,6.71000699999999
2024-04-09,172.910004,179.220001,171.919998,176.880005,176.880005,103232700,TSLA,2024,4,9,171.586665,172.979996,2.2546011620904487,7.300003000000004
2024-04-10,173.039993,174.929993,170.009995,171.759995,171.759995,84532400,TSLA,2024,4,10,173.873332,176.880005,-2.8946233917168915,4.9199979999999925
2024-04-11,172.550003,175.880005,168.509995,174.600006,174.600006,94516000,TSLA,2024,4,11,174.41333533333332,171.759995,1.653476410499432,7.370010000000008
2024-04-12,172.339996,173.809998,170.360001,171.050003,171.050003,64506600,TSLA,2024,4,12,172.47000133333336,174.600006,-2.033220434139048,3.449996999999996
2024-04-15,170.240005,170.690002,161.380005,161.479996,161.479996,100245300,TSLA,2024,4,15,169.04333499999998,171.050003,-5.594859299710158,9.309996999999981
2024-04-16,156.740005,158.190002,153.75,157.110001,157.110001,97000000,TSLA,2024,4,16,163.21333333333334,161.479996,-2.7062144589104333,4.440001999999993
2024-04-17,157.639999,158.330002,153.779999,155.449997,155.449997,82439700,TSLA,2024,4,17,158.01333133333335,157.110001,-1.0565870978512786,4.550003000000004
2024-04-18,151.25,152.199997,148.699997,149.929993,149.929993,96098800,TSLA,2024,4,18,154.16333033333333,155.449997,-3.550983664541338,3.5
2024-04-19,148.970001,150.940002,146.220001,147.050003,147.050003,86005100,TSLA,2024,4,19,150.80999766666667,149.929993,-1.920889838232696,4.720000999999996
2024-04-22,140.559998,144.440002,138.800003,142.050003,142.050003,107097600,TSLA,2024,4,22,146.343333,147.050003,-3.4002039428724116,5.639998999999989
2024-04-23,143.330002,147.259995,141.110001,144.679993,144.679993,124545100,TSLA,2024,4,23,144.593333,142.050003,1.8514536743797125,6.149993999999992
2024-04-24,162.839996,167.970001,157.509995,162.130005,162.130005,181178000,TSLA,2024,4,24,149.62000033333334,144.679993,12.061109237128603,10.460005999999993
2024-04-25,158.960007,170.880005,158.360001,170.179993,170.179993,126427500,TSLA,2024,4,25,158.99666366666668,162.130005,4.965143867108364,12.520004
2024-04-26,168.850006,172.119995,166.369995,168.289993,168.289993,109815700,TSLA,2024,4,26,166.86666366666668,170.179993,-1.1105888340235075,5.75
2024-04-29,188.419998,198.869995,184.539993,194.050003,194.050003,243869700,TSLA,2024,4,29,177.506663,168.289993,15.306917268693446,14.330001999999979
2024-04-30,186.979996,190.949997,182.839996,183.279999,183.279999,127031800,TSLA,2024,4,30,181.87333166666667,194.050003,-5.550117925017502,8.110000999999983
2024-05-01,182.0,185.860001,179.009995,179.990005,179.990005,92829700,TSLA,2024,5,1,185.77333566666667,183.279999,-1.7950643921598926,6.850006000000008
2024-05-02,182.860001,184.600006,176.020004,180.009995,180.009995,89148000,TSLA,2024,5,2,181.093333,179.990005,0.011106172256624504,8.580002000000007
2024-05-03,182.100006,184.779999,178.419998,181.190002,181.190002,75491500,TSLA,2024,5,3,180.39666733333334,180.009995,0.6555230447064837,6.360001000000011
2024-05-06,183.800003,187.559998,182.199997,184.759995,184.759995,84390300,TSLA,2024,5,6,181.98666400000002,181.190002,1.9703035270124953,5.360001000000011
2024-05-07,182.399994,183.259995,177.399994,177.809998,177.809998,75045900,TSLA,2024,5,7,181.25333166666667,184.759995,-3.761635195974105,5.860001000000011
2024-05-08,171.589996,176.059998,170.149994,174.720001,174.720001,79969500,TSLA,2024,5,8,179.09666466666667,177.809998,-1.7378083542861356,5.910004000000015
2024-05-09,175.009995,175.619995,171.369995,171.970001,171.970001,65950300,TSLA,2024,5,9,174.83333333333334,174.720001,-1.573946877438491,4.25
2024-05-10,173.050003,173.059998,167.75,168.470001,168.470001,72627200,TSLA,2024,5,10,171.720001,171.970001,-2.035238692590343,5.309998000000007
2024-05-13,170.0,175.399994,169.0,171.889999,171.889999,67018900,TSLA,2024,5,13,170.776667,168.470001,2.03003382186719,6.399993999999992
2024-05-14,174.5,179.490005,174.070007,177.550003,177.550003,86407400,TSLA,2024,5,14,172.63666766666665,171.889999,3.292805883371967,5.4199979999999925
2024-05-15,179.899994,180.0,173.110001,173.990005,173.990005,79663000,TSLA,2024,5,15,174.476669,177.550003,-2.005067834327216,6.889998999999989
2024-05-16,174.100006,175.789993,171.429993,174.839996,174.839996,59812200,TSLA,2024,5,16,175.46000133333334,173.990005,0.4885286370329244,4.360000000000014
2024-05-17,173.550003,179.630005,172.75,177.460007,177.460007,77445800,TSLA,2024,5,17,175.4300026666667,174.839996,1.49851925185355,6.880005000000011
2024-05-20,177.559998,177.75,173.520004,174.949997,174.949997,61727400,TSLA,2024,5,20,175.75,177.460007,-1.4144088250824842,4.229996
2024-05-21,175.509995,186.880005,174.710007,186.600006,186.600006,115266500,TSLA,2024,5,21,179.6700033333333,174.949997,6.659050700069467,12.169998000000021
2024-05-22,182.850006,183.800003,178.119995,180.110001,180.110001,88313500,TSLA,2024,5,22,180.5533346666667,186.600006,-3.478030434790016,5.680008000000015
2024-05-23,181.800003,181.899994,173.259995,173.740005,173.740005,71975500,TSLA,2024,5,23,180.150004,180.110001,-3.536725314881329,8.639998999999989
2024-05-24,174.839996,180.080002,173.729996,179.240005,179.240005,65479700,TSLA,2024,5,24,177.69667033333334,173.740005,3.1656497304693874,6.350006000000008
2024-05-28,176.399994,178.25,173.160004,176.75,176.75,59736600,TSLA,2024,5,28,176.57667,179.240005,-1.3892015903480903,5.0899960000000135
2024-05-29,174.190002,178.149994,173.929993,176.190002,176.190002,54782600,TSLA,2024,5,29,177.39333566666664,176.75,-0.3168305516265954,4.220000999999996
2024-05-30,178.580002,182.669998,175.380005,178.789993,178.789993,77784800,TSLA,2024,5,30,177.24333166666668,176.190002,1.4756745391262422,7.289992999999981
2024-05-31,178.5,180.320007,173.820007,178.080002,178.080002,67314600,TSLA,2024,5,31,177.6866656666667,178.789993,-0.39710891425562184,6.5
2024-06-03,178.130005,182.639999,174.490005,176.289993,176.289993,68568900,TSLA,2024,6,3,177.719996,178.080002,-1.0051712600497376,8.149993999999992
2024-06-04,174.779999,177.759995,174.0,174.770004,174.770004,60056300,TSLA,2024,6,4,176.37999966666666,176.289993,-0.8622094618836417,3.7599950000000035
2024-06-05,175.350006,176.149994,172.130005,175.0,175.0,57953800,TSLA,2024,6,5,175.35333233333336,174.770004,0.13159924170969287,4.019988999999981
2024-06-06,174.600006,179.729996,172.729996,177.940002,177.940002,69887000,TSLA,2024,6,6,175.90333533333333,175.0,1.6800011428571386,7.0
2024-06-07,176.130005,179.350006,175.580002,177.479996,177.479996,56244900,TSLA,2024,6,7,176.80666599999998,177.940002,-0.25851747489583193,3.770004
2024-06-10,176.059998,178.570007,173.169998,173.789993,173.789993,50869700,TSLA,2024,6,10,176.40333033333332,177.479996,-2.079109242260739,5.400009000000011
2024-06-11,173.919998,174.75,167.410004,170.660004,170.660004,64761900,TSLA,2024,6,11,173.97666433333333,173.789993,-1.8010179677031362,7.3399960000000135
2024-06-12,171.119995,180.550003,169.800003,177.289993,177.289993,90389400,TSLA,2024,6,12,173.91333,170.660004,3.8849108429647194,10.75
2024-06-13,188.389999,191.080002,181.229996,182.470001,182.470001,118984100,TSLA,2024,6,13,176.80666599999998,177.289993,2.921771224842897,9.850006000000008
2024-06-14,185.800003,186.0,176.919998,178.009995,178.009995,82038200,TSLA,2024,6,14,179.256663,182.470001,-2.444240683705588,9.080002000000007
